"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Ukraine","UKR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7613.64453125","7171.25537109375","6589.552734375","5784.65673828125","4577.8271484375","4136.16357421875","3824.48657226563","3808.27319335938","3811.8759765625","3894.40380859375","4260.27685546875","4789.681640625","5172.96044921875","5824.12451171875","6736.79541015625","7214.11181640625","8054.0400390625","9004.8798828125","9434.435546875","8093.5556640625","8559.9296875","9246.76953125","9681.5224609375","11056.5419921875","10664.6240234375","10064.8427734375","11011.970703125","11686.857421875","12708.798828125","14380.861328125","15716.841796875","18040.345703125","16003.1220703125","",
"Upper middle income","UMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3261.78092130296","3402.6890579079","3503.12953595489","3682.72079096762","3859.50656429156","4059.7172817882","4307.94761418638","4578.74928502562","4567.42409103658","4746.24527996631","5131.86745093408","5389.96726419547","5685.5286513243","6086.05478751704","6701.7278957316","7400.04148684618","8351.71147958873","9308.57942982938","10189.779524086","10485.0160615121","11396.4856941109","12397.4979808097","13237.262320163","13966.9291438845","14460.8387682317","14571.1946393711","15060.1818385689","15893.2290082919","17008.9297659749","18021.6302606989","18123.2594688197","20572.1469687869","22751.0822446562","",
"Uruguay","URY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6655.41307469792","7082.24959234758","7772.67407012381","8121.97646529574","8848.66318352291","8852.49431393722","9463.33436615086","10390.0024471686","10922.4563739802","10853.7558496551","10841.5909789507","10631.5492275084","9945.82379318984","10212.1712124053","10999.1004881107","12176.0935596199","13048.0838807922","14250.0027804729","15530.64543227","16254.3321295274","17688.3779412736","18937.2042041832","19288.782511773","20442.3534922364","21640.0332134751","21941.8905523237","22609.8349867698","23373.7525183876","24102.8623757667","25476.701410086","25550.5141178816","29500.3726206454","33165.1625873681","",
"United States","USA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23888.6000088133","24342.2589048189","25418.9907763319","26387.2937338171","27694.853416234","28690.8757013347","29967.7127181749","31459.1389804773","32853.6769523009","34515.3902272076","36329.9560727102","37133.623113437","37997.7596573051","39490.2749557007","41724.6316287624","44123.4070679055","46302.0008800056","48050.2237771135","48570.0459804586","47194.9433547336","48650.6431283336","50065.9665041742","51784.4185738837","53291.1276891406","55123.8497869046","56762.7294515989","57866.7449341091","59907.7542608847","62823.3094381973","65120.3946628653","63528.6343027508","70219.472454115","76329.5822652032","",
"Uzbekistan","UZB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2658.56895831309","2677.25679803796","2375.24014246991","2322.23983509381","2204.78452345469","2190.81241769228","2225.86760409153","2337.50662802814","2426.09641447273","2538.56661814537","2658.59476031643","2796.06294342047","2916.56014851414","3064.13992612186","3341.98673673983","3643.70087812831","3987.06640688758","4419.36187380234","4832.60160452109","5167.21147164625","5469.98073688253","5844.80756223251","6061.94715388358","6302.64724360333","6494.85994090061","6680.18470067687","6796.90489209483","6840.70985995243","7192.5053501179","7513.69754045371","7516.2156637701","8162.19581678153","9042.31833254844","",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3936.25083575701","4104.88397992154","4448.76869257707","4731.13447818105","4758.35007236634","5224.89512011538","5383.61570161666","5669.10481697231","5973.20172905463","6230.82997012651","6486.78793588331","6759.10586047222","7243.33030948352","7904.3538187781","8488.03186011852","9017.29837512791","10000.9202479072","10670.2497326113","10969.183278275","10934.5263608054","10622.687451931","10837.6398916823","11054.8913357044","11698.9716889143","12206.2997922816","12434.4116200456","13542.631094481","13590.0347199109","14640.3169475883","15233.6550901809","15254.2471442215","15673.670481955","17665.9797419984","",
"Venezuela, RB","VEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9533.13289570633","10560.1416805589","11192.9349212104","11233.8483052065","10961.4838690406","11388.116258933","11335.3514033098","12017.6314334943","11946.8376025279","11171.7256042553","11622.6066954163","12064.3770198481","10968.6676938614","10137.1780748432","12103.9421079383","13543.3654813626","15094.2917609382","16600.1191876771","17550.8099373169","16859.8308018946","16581.8188235595","17402.2756586571","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31979.105769254","32482.2796389768","34462.6082272584","36786.4976357866","39281.1485423484","41973.1093471049","43275.4632272803","40677.9946787853","41430.3343297347","38845.4884870974","33742.2910117124","32218.9902501436","32286.5387184412","32522.2106410306","33434.851089197","33893.5501815475","36746.4868901837","40021.7775798021","41354.1963283782","46238.0596542703","","",
"Viet Nam","VNM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1184.12208849576","1269.69453848447","1382.00123655692","1499.1602301969","1636.0645906079","1798.52506457254","1970.788948489","2136.50046802976","2253.39559532684","2363.73252695334","2552.68284248843","2743.48070704001","2932.0631731049","3163.50958445082","3457.79216364652","3797.04585172195","4146.95206074759","4519.04511649778","4819.01166958745","5059.34249970306","5391.16953830879","5793.92988887172","6391.7239977328","6781.26721253151","7332.39585680778","7724.16101671363","8453.06521906826","9281.28336429456","10149.498164063","11190.1531912569","11781.1482979734","12219.0068863167","14024.8140536632","",
"Vanuatu","VUT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1638.26518212792","1704.10481268914","1744.03967390444","1754.57280425024","1907.69821327493","1920.53270303239","1954.22745734836","2037.00383066273","2036.16935568843","2023.81083264295","2139.30207823375","2059.98174123927","1933.3788505749","2005.16066460337","2089.03722739339","2214.53629006139","2417.24683231729","2493.32628311022","2619.16261749267","2651.00382980116","2652.84196980235","2728.06577367478","2741.50251852408","2736.27678485979","2806.79135861879","2778.24981673325","2867.3401226038","3031.24317194292","3118.30129579883","3200.62345500824","3008.55163663632","3090.22795764862","3290.56937087758","",
"World","WLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5571.95683954367","5774.45063078421","5941.11742148754","6100.9098542472","6331.94376477916","6587.01613464515","6876.13334407947","7166.83886130903","7304.79477818883","7560.18520332567","8016.87445470592","8294.68708191158","8579.49856701013","8949.01344005947","9552.09022234086","10161.7167868368","10989.8918303677","11753.3256483542","12292.1844972954","12240.0138690879","12886.9780674656","13573.7055787577","14117.1083212387","14635.7055578828","15019.6936951862","15178.2489035075","15629.8188626809","16304.4708106571","17172.8330721379","17984.6433120567","17725.327184806","19645.4913851903","21573.6259954607","",
"Samoa","WSM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2159.01945219262","2174.03823029085","2204.78575972464","2328.15471311216","2294.06210658515","2472.83256776033","2671.22477235877","2706.74151549165","2768.72099931007","2840.3477575853","3022.82305256878","3292.11885837185","3511.57672699538","3751.25825017974","3957.51243655173","4339.83903058095","4550.96678605657","4669.57412356812","4894.73566418465","4864.19657288083","5184.00669811333","5448.40655774285","5295.36308788782","5344.89904271797","5431.3882786039","5646.18714632563","6098.96611634401","6238.90402095554","6287.22943524541","6615.40844883448","6402.05327778234","6107.16207916622","6089.55885236503","",
"Kosovo","XKX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6545.42557318079","6863.69446304432","7231.00285613936","7780.59446355734","7897.65433346418","8090.76829279161","8200.55110780993","8715.29980294971","9157.10297369038","9381.02387791999","10018.7442830754","10861.1321032283","10532.6113748788","12362.7048078624","14113.7869651373","",
"Yemen, Rep.","YEM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1809.10991237644","1913.49853801018","2038.81266307841","2090.39222408369","2195.75572631035","2287.96152822006","2362.86353531641","2456.25962552996","2558.41860985712","2617.15700281343","2763.46984701973","2854.33784422356","2933.64125443561","3022.45206001359","3142.12214835668","3327.60961233354","3435.02144425114","3536.90485782444","3626.12552362315","3679.94902735897","3895.22361050089","3370.91518529756","3258.19267770991","3437.42953620876","","","","","","","","","","",
"South Africa","ZAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6520.09465239666","6503.42302797199","6377.02022419238","6489.86951462036","6723.17216462077","6961.40334854309","7281.85405331981","7495.38725798427","7523.43093204906","7726.20045852494","8154.2002760328","8487.52955497672","8857.79281413976","9213.44244001779","9799.58074130903","10540.1371364829","11364.2016632385","12172.9142534528","12658.0342363215","12394.9343573377","12771.9105093128","13281.5038939992","13142.5888035372","13569.2528480319","13570.1497112664","13600.6167977484","13719.9431915834","13979.5238746128","13643.7741390208","13706.7138157414","13062.6727727303","14172.5442513912","15330.725898175","",
"Zambia","ZMB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1541.30111486609","1553.62286832851","1524.03031605443","1626.60134387448","1481.6203832997","1518.89587411413","1602.67800775532","1649.66266486496","1619.37013724736","1674.11347028367","1730.22818160746","1808.27911513037","1861.4390871132","1968.25383880191","2095.53495343904","2242.10883207929","2409.24346618098","2587.9579491583","2742.9148709596","2909.72634230735","3136.3227975569","3267.40827777266","3361.72133097838","3514.71848843934","3475.75962936452","3368.46031177651","3342.33199112982","3419.71783494745","3468.84412099631","3385.78657047215","3174.51053314038","3526.50741832512","3864.88343122563","",
"Zimbabwe","ZWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1794.15364648333","1907.65248894176","1731.23278747916","1765.45129888684","1958.12536248512","1977.67557357831","2185.92852883678","2246.2093912125","2299.39544518617","2279.54978384011","2237.3034600255","2305.77695684547","2120.32706993563","1781.1589970137","1710.7053798341","1654.89465807629","1632.78353041072","1600.06502647092","1331.94209359377","1486.26736696747","1804.03724752192","2080.61151065446","2366.17601155791","2558.99406172995","2618.24085915746","2692.29070035903","2825.35716474699","2435.79435796907","2611.32640893323","2711.52933356701","2784.87239464004","3276.26775280153","3660.82514177561","",
