Entity,Code,Day,cum_excess_proj_all_ages
Azerbaijan,AZE,2023-05-31,39514.188
Azerbaijan,AZE,2023-06-30,39165.586
Azerbaijan,AZE,2023-07-31,39035.387
Azerbaijan,AZE,2023-08-31,39593.188
Azerbaijan,AZE,2023-09-30,39862.188
Azerbaijan,AZE,2023-10-31,40168.99
Azerbaijan,AZE,2023-11-30,40094.387
Azerbaijan,AZE,2023-12-31,40388.99
Bahamas,BHS,2020-01-31,4
Bahamas,BHS,2020-02-29,-19.8
Bahamas,BHS,2020-03-31,-32.8
Bahamas,BHS,2020-04-30,-28.199999
Bahamas,BHS,2020-05-31,-55.199997
Bahamas,BHS,2020-06-30,-73.6
Bahamas,BHS,2020-07-31,-46.399998
Bahamas,BHS,2020-08-31,44.2
Bahamas,BHS,2020-09-30,128.2
Bahamas,BHS,2020-10-31,227.6
Bahamas,BHS,2020-11-30,264.6
Bahamas,BHS,2020-12-31,271.6
Bahamas,BHS,2021-01-31,252
Bahamas,BHS,2021-02-28,224.6
Bahamas,BHS,2021-03-31,220
Bahamas,BHS,2021-04-30,233
Bahamas,BHS,2021-05-31,234.4
Bahamas,BHS,2021-06-30,240.4
Bahamas,BHS,2021-07-31,331
Bahamas,BHS,2021-08-31,611
Bahamas,BHS,2021-09-30,862.4
Bahamas,BHS,2021-10-31,1032.2001
Bahamas,BHS,2021-11-30,1041.6001
Bahamas,BHS,2021-12-31,1073.0001
Barbados,BRB,2020-01-31,-29.4
Barbados,BRB,2020-02-29,-35.8
Barbados,BRB,2020-03-31,-16.4
Barbados,BRB,2020-04-30,-55.6
Barbados,BRB,2020-05-31,-66.2
Barbados,BRB,2020-06-30,-45.799995
Barbados,BRB,2020-07-31,-45.399994
Barbados,BRB,2020-08-31,-25.399994
Barbados,BRB,2020-09-30,-77.399994
Barbados,BRB,2020-10-31,-101.399994
Barbados,BRB,2020-11-30,-127.399994
Barbados,BRB,2020-12-31,-109.59999
Barbados,BRB,2021-01-31,-226
Barbados,BRB,2021-02-28,-241.4
Barbados,BRB,2021-03-31,-149
Barbados,BRB,2021-04-30,-187.2
Barbados,BRB,2021-05-31,-226.79999
Barbados,BRB,2021-06-30,-203.4
Barbados,BRB,2021-07-31,-294
Barbados,BRB,2021-08-31,-264
Barbados,BRB,2021-09-30,-272
Barbados,BRB,2021-10-31,-247
Barbados,BRB,2021-11-30,-189
Barbados,BRB,2021-12-31,-97.2
Barbados,BRB,2022-01-31,-94.6
Barbados,BRB,2022-02-28,-50
Barbados,BRB,2022-03-31,137.4
Barbados,BRB,2022-04-30,198.2
Barbados,BRB,2022-05-31,207.59999
Barbados,BRB,2022-06-30,267
Barbados,BRB,2022-07-31,206.4
Barbados,BRB,2022-08-31,278.4
Barbados,BRB,2022-09-30,284.4
Barbados,BRB,2022-10-31,302.4
Barbados,BRB,2022-11-30,295.4
Barbados,BRB,2022-12-31,314.19998
Barbados,BRB,2023-01-31,324.9
Barbados,BRB,2023-02-28,367.6
Barbados,BRB,2023-03-31,407.1
Barbados,BRB,2023-04-30,376
Barbados,BRB,2023-05-31,438.5
Barbados,BRB,2023-06-30,513
Barbados,BRB,2023-07-31,500.5
Barbados,BRB,2023-08-31,578.6
Barbados,BRB,2023-09-30,596.69995
Belarus,BLR,2020-01-31,-782.1
Belarus,BLR,2020-02-29,-1114
Belarus,BLR,2020-03-31,-1265.1
Belarus,BLR,2020-04-30,-678
Belarus,BLR,2020-05-31,946.30005
Belarus,BLR,2020-06-30,4574.8
Belarus,BLR,2020-07-31,5771.5
Belarus,BLR,2020-08-31,6878
Belarus,BLR,2020-09-30,8349.3
Belarus,BLR,2020-10-31,10598
Belarus,BLR,2020-11-30,16565.1
Belarus,BLR,2020-12-31,23869
Belarus,BLR,2021-01-31,28468.4
Belarus,BLR,2021-02-28,31048
Belarus,BLR,2021-03-31,31222.4
Belgium,BEL,2020-01-05,-151.3
Belgium,BEL,2020-01-12,-189.8
Belgium,BEL,2020-01-19,-293.5
Belgium,BEL,2020-01-26,-506.8
Belgium,BEL,2020-02-02,-655.69995
Belgium,BEL,2020-02-09,-969.99994
Belgium,BEL,2020-02-16,-1181.5
Belgium,BEL,2020-02-23,-1363.2
Belgium,BEL,2020-03-01,-1653.8999
Belgium,BEL,2020-03-08,-1889.5999
Belgium,BEL,2020-03-15,-1995.0999
Belgium,BEL,2020-03-22,-1758.1998
Belgium,BEL,2020-03-29,-781.89984
Belgium,BEL,2020-04-05,1124.6001
Belgium,BEL,2020-04-12,3326.5
Belgium,BEL,2020-04-19,4983.2
Belgium,BEL,2020-04-26,5995.1
Belgium,BEL,2020-05-03,6417
Belgium,BEL,2020-05-10,6781.9
Belgium,BEL,2020-05-17,6847.8
Belgium,BEL,2020-05-24,6964.6997
Belgium,BEL,2020-05-31,7021.4
Belgium,BEL,2020-06-07,6947.5
Belgium,BEL,2020-06-14,6991
Belgium,BEL,2020-06-21,6895.5
Belgium,BEL,2020-06-28,6971.6
Belgium,BEL,2020-07-05,6721.5
Belgium,BEL,2020-07-12,6546.8
Belgium,BEL,2020-07-19,6506.0996
Belgium,BEL,2020-07-26,6325.3994
Belgium,BEL,2020-08-02,6392.0996
Belgium,BEL,2020-08-09,6567.8
Belgium,BEL,2020-08-16,7599.6997
Belgium,BEL,2020-08-23,7917.9995
Belgium,BEL,2020-08-30,7894.0996
Belgium,BEL,2020-09-06,7942.1997
Belgium,BEL,2020-09-13,7907.9
Belgium,BEL,2020-09-20,8034.1997
Belgium,BEL,2020-09-27,8047.6997
Belgium,BEL,2020-10-04,8003.8
Belgium,BEL,2020-10-11,8048.9
Belgium,BEL,2020-10-18,8206
Belgium,BEL,2020-10-25,8848.3
Belgium,BEL,2020-11-01,10152
Belgium,BEL,2020-11-08,11839.5
Belgium,BEL,2020-11-15,13232.6
Belgium,BEL,2020-11-22,14311.899
Belgium,BEL,2020-11-29,15105.8
Belgium,BEL,2020-12-06,15650.3
Belgium,BEL,2020-12-13,16214.399
Belgium,BEL,2020-12-20,16699.898
Belgium,BEL,2020-12-27,17081.598
Belgium,BEL,2021-01-03,17287.297
Belgium,BEL,2021-01-10,17369.797
Belgium,BEL,2021-01-17,17341.098
Belgium,BEL,2021-01-24,17362.197
Belgium,BEL,2021-01-31,17376.697
Belgium,BEL,2021-02-07,17148.598
Belgium,BEL,2021-02-14,16891.098
Belgium,BEL,2021-02-21,16690.398
Belgium,BEL,2021-02-28,16346.498
Belgium,BEL,2021-03-07,15823.598
Belgium,BEL,2021-03-14,15532.697
Belgium,BEL,2021-03-21,15295.997
Belgium,BEL,2021-03-28,15095.697
Belgium,BEL,2021-04-04,15092.797
Belgium,BEL,2021-04-11,15185.097
Belgium,BEL,2021-04-18,15261.797
Belgium,BEL,2021-04-25,15428.297
Belgium,BEL,2021-05-02,15603.997
Belgium,BEL,2021-05-09,15849.697
Belgium,BEL,2021-05-16,15902.397
Belgium,BEL,2021-05-23,15955.098
Belgium,BEL,2021-05-30,15986.798
Belgium,BEL,2021-06-06,16054.298
Belgium,BEL,2021-06-13,16061.198
Belgium,BEL,2021-06-20,16171.498
Belgium,BEL,2021-06-27,16035.798
Belgium,BEL,2021-07-04,16073.698
Belgium,BEL,2021-07-11,15886.398
Belgium,BEL,2021-07-18,15937.498
Belgium,BEL,2021-07-25,16038.598
Belgium,BEL,2021-08-01,15939.697
Belgium,BEL,2021-08-08,15938.197
Belgium,BEL,2021-08-15,15959.697
Belgium,BEL,2021-08-22,15951.397
Belgium,BEL,2021-08-29,15917.497
Belgium,BEL,2021-09-05,15970.397
Belgium,BEL,2021-09-12,16141.298
Belgium,BEL,2021-09-19,16178.798
Belgium,BEL,2021-09-26,16187.897
Belgium,BEL,2021-10-03,16226.197
Belgium,BEL,2021-10-10,16318.098
Belgium,BEL,2021-10-17,16525.998
Belgium,BEL,2021-10-24,16862.898
Belgium,BEL,2021-10-31,17204.998
Belgium,BEL,2021-11-07,17504.498
Belgium,BEL,2021-11-14,17886.799
Belgium,BEL,2021-11-21,18246.7
Belgium,BEL,2021-11-28,18633.799
Belgium,BEL,2021-12-05,19264.498
Belgium,BEL,2021-12-12,19710.799
Belgium,BEL,2021-12-19,20030.7
Belgium,BEL,2021-12-26,20213
Belgium,BEL,2022-01-02,20427.5
Belgium,BEL,2022-01-09,20404.7
Belgium,BEL,2022-01-16,20201.7
Belgium,BEL,2022-01-23,20143.5
Belgium,BEL,2022-01-30,20257.7
Belgium,BEL,2022-02-06,20385.299
Belgium,BEL,2022-02-13,20459.498
Belgium,BEL,2022-02-20,20389.498
Belgium,BEL,2022-02-27,20203.299
Belgium,BEL,2022-03-06,19830.1
Belgium,BEL,2022-03-13,19797.9
Belgium,BEL,2022-03-20,19848.9
Belgium,BEL,2022-03-27,19932.3
Belgium,BEL,2022-04-03,20219.102
Belgium,BEL,2022-04-10,20648.102
Belgium,BEL,2022-04-17,21000.502
Belgium,BEL,2022-04-24,21294.701
Belgium,BEL,2022-05-01,21473.102
Belgium,BEL,2022-05-08,21710.502
Belgium,BEL,2022-05-15,21743.902
Belgium,BEL,2022-05-22,21861.303
Belgium,BEL,2022-05-29,21816.703
Belgium,BEL,2022-06-05,21933.902
Belgium,BEL,2022-06-12,21996.502
Belgium,BEL,2022-06-19,22251.502
Belgium,BEL,2022-06-26,22361.502
Belgium,BEL,2022-07-03,22428.102
Belgium,BEL,2022-07-10,22441.502
Belgium,BEL,2022-07-17,22639.303
Belgium,BEL,2022-07-24,22886.104
Belgium,BEL,2022-07-31,22910.904
Belgium,BEL,2022-08-07,23094.104
Belgium,BEL,2022-08-14,23369.303
Belgium,BEL,2022-08-21,23624.703
Belgium,BEL,2022-08-28,23801.504
Belgium,BEL,2022-09-04,23885.104
Belgium,BEL,2022-09-11,24041.703
Belgium,BEL,2022-09-18,24087.902
Belgium,BEL,2022-09-25,24253.703
Belgium,BEL,2022-10-02,24440.703
Belgium,BEL,2022-10-09,24697.303
Belgium,BEL,2022-10-16,24900.902
Belgium,BEL,2022-10-23,25102.502
Belgium,BEL,2022-10-30,25285.303
Belgium,BEL,2022-11-06,25312.502
Belgium,BEL,2022-11-13,25365.502
Belgium,BEL,2022-11-20,25400.102
Belgium,BEL,2022-11-27,25512.902
Belgium,BEL,2022-12-04,25658.303
Belgium,BEL,2022-12-11,25999.303
Belgium,BEL,2022-12-18,26418.902
Belgium,BEL,2022-12-25,27210.902
Belgium,BEL,2023-01-01,27838.102
Belgium,BEL,2023-01-08,28259.002
Belgium,BEL,2023-01-15,28503.701
Belgium,BEL,2023-01-22,28437.201
Belgium,BEL,2023-01-29,28352.102
Belgium,BEL,2023-02-05,28233.402
Belgium,BEL,2023-02-12,28087.303
Belgium,BEL,2023-02-19,27988.002
Belgium,BEL,2023-02-26,27807.502
Belgium,BEL,2023-03-05,27600.002
Belgium,BEL,2023-03-12,27561.502
Belgium,BEL,2023-03-19,27534.201
Belgium,BEL,2023-03-26,27477.3
Belgium,BEL,2023-04-02,27501.8
Belgium,BEL,2023-04-09,27499.5
Belgium,BEL,2023-04-16,27498.6
Belgium,BEL,2023-04-23,27498.5
Belgium,BEL,2023-04-30,27443.6
Belgium,BEL,2023-05-07,27415.7
Belgium,BEL,2023-05-14,27469.799
Belgium,BEL,2023-05-21,27538.898
Belgium,BEL,2023-05-28,27502.998
Belgium,BEL,2023-06-04,27518.898
Belgium,BEL,2023-06-11,27767.2
Belgium,BEL,2023-06-18,28053.898
Belgium,BEL,2023-06-25,28064.598
Belgium,BEL,2023-07-02,28095.898
Belgium,BEL,2023-07-09,28019.998
Belgium,BEL,2023-07-16,28138.498
Belgium,BEL,2023-07-23,28001.998
Belgium,BEL,2023-07-30,27871.498
Belgium,BEL,2023-08-06,27774.398
Belgium,BEL,2023-08-13,27824.299
Belgium,BEL,2023-08-20,27931.398
Belgium,BEL,2023-08-27,27993.898
Belgium,BEL,2023-09-03,27924.2
Belgium,BEL,2023-09-10,28106.5
Belgium,BEL,2023-09-17,28338.4
Belgium,BEL,2023-09-24,28339.9
Belgium,BEL,2023-10-01,28416.6
Belgium,BEL,2023-10-08,28437.9
Belgium,BEL,2023-10-15,28417.201
Belgium,BEL,2023-10-22,28552.502
Belgium,BEL,2023-10-29,28754.002
Belgium,BEL,2023-11-05,28840.902
Belgium,BEL,2023-11-12,28909.602
Belgium,BEL,2023-11-19,29100.902
Belgium,BEL,2023-11-26,29228.402
Belgium,BEL,2023-12-03,29413.502
Belgium,BEL,2023-12-10,29678.201
Belgium,BEL,2023-12-17,29928.502
Belgium,BEL,2023-12-24,30139.201
Belgium,BEL,2023-12-31,30348.102
Belize,BLZ,2020-01-31,1.2
Belize,BLZ,2020-02-29,5.8
Belize,BLZ,2020-03-31,-13.400001
Belize,BLZ,2020-04-30,-38.2
Belize,BLZ,2020-05-31,-46.6
Belize,BLZ,2020-06-30,-41.199997
Belize,BLZ,2020-07-31,-47.6
Belize,BLZ,2020-08-31,-54
Belize,BLZ,2020-09-30,-71.8
Belize,BLZ,2020-10-31,-50.600002
Belize,BLZ,2020-11-30,34.599995
Belize,BLZ,2020-12-31,127.59999
Belize,BLZ,2021-01-31,144.99998
Belize,BLZ,2021-02-28,163.79999
Belize,BLZ,2021-03-31,145.79999
Belize,BLZ,2021-04-30,115.19999
Belize,BLZ,2021-05-31,115.99999
Belize,BLZ,2021-06-30,127.59999
Belize,BLZ,2021-07-31,126.399994
Belize,BLZ,2021-08-31,202.2
Belize,BLZ,2021-09-30,286.6
Belize,BLZ,2021-10-31,402
Belize,BLZ,2021-11-30,544.4
Belize,BLZ,2021-12-31,540.60004
Belize,BLZ,2022-01-31,586.30005
Belize,BLZ,2022-02-28,642.4
Belize,BLZ,2022-03-31,623.7
Belize,BLZ,2022-04-30,642.4
Belize,BLZ,2022-05-31,647.5
Belize,BLZ,2022-06-30,651.4
Belize,BLZ,2022-07-31,678.5
Belize,BLZ,2022-08-31,700.6
Belize,BLZ,2022-09-30,697.3
Belize,BLZ,2022-10-31,706
Belize,BLZ,2022-11-30,723.7
Belize,BLZ,2022-12-31,729.2
Bermuda,BMU,2020-01-31,-14.9
Bermuda,BMU,2020-02-29,-11.4
Bermuda,BMU,2020-03-31,-0.6999998
Bermuda,BMU,2020-04-30,18.2
Bermuda,BMU,2020-05-31,20.300001
Bermuda,BMU,2020-06-30,10.800001
Bermuda,BMU,2020-07-31,5.500001
Bermuda,BMU,2020-08-31,2.6000009
Bermuda,BMU,2020-09-30,25.5
Bermuda,BMU,2020-10-31,13.8
Bermuda,BMU,2020-11-30,15.9
Bermuda,BMU,2020-12-31,15.4
Bermuda,BMU,2021-01-31,27.2
Bermuda,BMU,2021-02-28,31.400002
Bermuda,BMU,2021-03-31,48.800003
Bermuda,BMU,2021-04-30,64.4
Bermuda,BMU,2021-05-31,72.200005
Bermuda,BMU,2021-06-30,66.4
Bermuda,BMU,2021-07-31,64.8
Bermuda,BMU,2021-08-31,68.600006
Bermuda,BMU,2021-09-30,125.200005
Bermuda,BMU,2021-10-31,156.20001
Bermuda,BMU,2021-11-30,169.00002
Bermuda,BMU,2021-12-31,176.20001
Bhutan,BTN,2020-01-31,-1.1
Bhutan,BTN,2020-02-29,36.800003
Bhutan,BTN,2020-03-31,6.7000027
Bhutan,BTN,2020-04-30,13.600002
Bhutan,BTN,2020-05-31,-18.499996
Bhutan,BTN,2020-06-30,-85.59999
Bhutan,BTN,2020-07-31,-108.69999
Bhutan,BTN,2020-08-31,-116.79999
Bhutan,BTN,2020-09-30,-97.89999
Bhutan,BTN,2020-10-31,-84.999985
Bhutan,BTN,2020-11-30,-33.099983
Bhutan,BTN,2020-12-31,-112.19998
Bhutan,BTN,2021-01-31,-139.49998
Bhutan,BTN,2021-02-28,-121.79999
Bhutan,BTN,2021-03-31,-148.09999
Bhutan,BTN,2021-04-30,-119.399994
Bhutan,BTN,2021-05-31,-122.7
Bhutan,BTN,2021-06-30,-138
Bhutan,BTN,2021-07-31,-144.3
Bhutan,BTN,2021-08-31,-145.6
Bhutan,BTN,2021-09-30,-174.90001
Bhutan,BTN,2021-10-31,-178.20001
Bhutan,BTN,2021-11-30,-121.500015
Bhutan,BTN,2021-12-31,-143.80002
Bhutan,BTN,2022-01-31,-123.20002
Bhutan,BTN,2022-02-28,-64.60002
Bhutan,BTN,2022-03-31,-50.000023
Bhutan,BTN,2022-04-30,49.599976
Bhutan,BTN,2022-05-31,90.199974
Bhutan,BTN,2022-06-30,62.799973
Bhutan,BTN,2022-07-31,85.39997
Bhutan,BTN,2022-08-31,107.99997
Bhutan,BTN,2022-09-30,103.59997
Bhutan,BTN,2022-10-31,158.19997
Bhutan,BTN,2022-11-30,266.79996
Bhutan,BTN,2022-12-31,236.39996
Bolivia,BOL,2020-01-31,461.4
Bolivia,BOL,2020-02-29,975.80005
Bolivia,BOL,2020-03-31,1518.6001
Bolivia,BOL,2020-04-30,847.8001
Bolivia,BOL,2020-05-31,1355.4001
Bolivia,BOL,2020-06-30,6202.2
Bolivia,BOL,2020-07-31,18503.602
Bolivia,BOL,2020-08-31,22739.8
Bolivia,BOL,2020-09-30,23958.201
Bolivia,BOL,2020-10-31,24802.4
Bolivia,BOL,2020-11-30,25486.201
Bolivia,BOL,2020-12-31,26072.4
Bolivia,BOL,2021-01-31,31711.3
Bolivia,BOL,2021-02-28,35114.2
Bolivia,BOL,2021-03-31,36779.5
Bolivia,BOL,2021-04-30,38268.2
Bolivia,BOL,2021-05-31,42957.3
Bolivia,BOL,2021-06-30,49107.6
Bolivia,BOL,2021-07-31,52186.5
Bolivia,BOL,2021-08-31,53813.2
Bolivia,BOL,2021-09-30,54612.098
Bolivia,BOL,2021-10-31,55297.797
Bolivia,BOL,2021-11-30,56336.098
Bolivia,BOL,2021-12-31,58483.797
Bolivia,BOL,2022-01-31,63869.098
Bosnia and Herzegovina,BIH,2020-01-31,-598.8
Bosnia and Herzegovina,BIH,2020-02-29,-711
Bosnia and Herzegovina,BIH,2020-03-31,-1107.2
Bosnia and Herzegovina,BIH,2020-04-30,-911.19995
Bosnia and Herzegovina,BIH,2020-05-31,-971.99994
Bosnia and Herzegovina,BIH,2020-06-30,-783.6
Bosnia and Herzegovina,BIH,2020-07-31,-526.6
Bosnia and Herzegovina,BIH,2020-08-31,-51.399963
Bosnia and Herzegovina,BIH,2020-09-30,738.00006
Bosnia and Herzegovina,BIH,2020-10-31,1229.2001
Bosnia and Herzegovina,BIH,2020-11-30,3703.2002
Bosnia and Herzegovina,BIH,2020-12-31,6595.8003
Bosnia and Herzegovina,BIH,2021-01-31,6668.3003
Bosnia and Herzegovina,BIH,2021-02-28,6826.4004
Bosnia and Herzegovina,BIH,2021-03-31,8266.5
Bosnia and Herzegovina,BIH,2021-04-30,11325.8
Bosnia and Herzegovina,BIH,2021-05-31,12569.3
Bosnia and Herzegovina,BIH,2021-06-30,13100
Bosnia and Herzegovina,BIH,2021-07-31,13377.3
Bosnia and Herzegovina,BIH,2021-08-31,13561.8
Bosnia and Herzegovina,BIH,2021-09-30,14690.5
Bosnia and Herzegovina,BIH,2021-10-31,15820
Bosnia and Herzegovina,BIH,2021-11-30,17518.3
Bosnia and Herzegovina,BIH,2021-12-31,19123.201
Bosnia and Herzegovina,BIH,2022-01-31,19747.9
Bosnia and Herzegovina,BIH,2022-02-28,21531.201
Bosnia and Herzegovina,BIH,2022-03-31,22134.502
Bosnia and Herzegovina,BIH,2022-04-30,22132.002
Bosnia and Herzegovina,BIH,2022-05-31,22171.701
Bosnia and Herzegovina,BIH,2022-06-30,22150.602
Bosnia and Herzegovina,BIH,2022-07-31,22159.102
Bosnia and Herzegovina,BIH,2022-08-31,22525.8
Bosnia and Herzegovina,BIH,2022-09-30,22969.701
Bosnia and Herzegovina,BIH,2022-10-31,22857.4
Bosnia and Herzegovina,BIH,2022-11-30,22846.9
Bosnia and Herzegovina,BIH,2022-12-31,23043
Bosnia and Herzegovina,BIH,2023-01-31,22772.9
Bosnia and Herzegovina,BIH,2023-02-28,22489.4
Bosnia and Herzegovina,BIH,2023-03-31,22450.9
Bosnia and Herzegovina,BIH,2023-04-30,22268.6
Bosnia and Herzegovina,BIH,2023-05-31,22256.5
Bosnia and Herzegovina,BIH,2023-06-30,22147.6
Bosnia and Herzegovina,BIH,2023-07-31,22097.299
Bosnia and Herzegovina,BIH,2023-08-31,22082.2
Bosnia and Herzegovina,BIH,2023-09-30,22182.299
Bosnia and Herzegovina,BIH,2023-10-31,22010.2
Bosnia and Herzegovina,BIH,2023-11-30,22097.898
Bosnia and Herzegovina,BIH,2023-12-31,21962.2
Brazil,BRA,2020-01-31,-723.7
Brazil,BRA,2020-02-29,2427.8
Brazil,BRA,2020-03-31,7482.3
Brazil,BRA,2020-04-30,18118.8
Brazil,BRA,2020-05-31,52587.902
Brazil,BRA,2020-06-30,73464.41
Brazil,BRA,2020-07-31,94612.305
Brazil,BRA,2020-08-31,118073.41
Brazil,BRA,2020-09-30,133819.5
Brazil,BRA,2020-10-31,149943.2
Brazil,BRA,2020-11-30,165716.11
Brazil,BRA,2020-12-31,192738.81
Brazil,BRA,2021-01-31,231326.11
Brazil,BRA,2021-02-28,265766.62
Brazil,BRA,2021-03-31,360854.12
Brazil,BRA,2021-04-30,443063.62
Brazil,BRA,2021-05-31,504481.72
Brazil,BRA,2021-06-30,555397.25
Brazil,BRA,2021-07-31,588347.1
Brazil,BRA,2021-08-31,612588.25
Brazil,BRA,2021-09-30,625718.4
Brazil,BRA,2021-10-31,636740.06
Brazil,BRA,2021-11-30,648359.94
Brazil,BRA,2021-12-31,666455.6
Brazil,BRA,2022-01-31,717955.94
Brazil,BRA,2022-02-28,747854.44
Brazil,BRA,2022-03-31,753473.94
Brazil,BRA,2022-04-30,754536.44
Brazil,BRA,2022-05-31,762750.56
Brazil,BRA,2022-06-30,775687.06
Brazil,BRA,2022-07-31,786163.94
Brazil,BRA,2022-08-31,791455.06
Brazil,BRA,2022-09-30,795737.2
Brazil,BRA,2022-10-31,800299.9
Brazil,BRA,2022-11-30,805545.75
Brazil,BRA,2022-12-31,810996.44
Brazil,BRA,2023-01-31,814627.8
Brazil,BRA,2023-02-28,816575.44
Brazil,BRA,2023-03-31,822004.06
Brazil,BRA,2023-04-30,828023.7
Brazil,BRA,2023-05-31,835587.9
Brazil,BRA,2023-06-30,842674.5
Brazil,BRA,2023-07-31,847787.5
Brazil,BRA,2023-08-31,851111.7
Brazil,BRA,2023-09-30,856089.9
Brazil,BRA,2023-10-31,861962.7
Brazil,BRA,2023-11-30,874560.7
Brazil,BRA,2023-12-31,879105.5
Brunei,BRN,2020-01-31,26.8
Brunei,BRN,2020-02-29,42.8
Brunei,BRN,2020-03-31,44
Brunei,BRN,2020-04-30,34.4
Brunei,BRN,2020-05-31,23.2
Brunei,BRN,2020-06-30,77.8
Brunei,BRN,2020-07-31,69
Brunei,BRN,2020-08-31,59.6
Brunei,BRN,2020-09-30,27
Brunei,BRN,2020-10-31,-0.20000076
Brunei,BRN,2020-11-30,-5.600001
Brunei,BRN,2020-12-31,-16.800001
Brunei,BRN,2021-01-31,-52.300003
Brunei,BRN,2021-02-28,-45.600002
Brunei,BRN,2021-03-31,-39.7
Brunei,BRN,2021-04-30,-42.600002
Brunei,BRN,2021-05-31,-53.100002
Brunei,BRN,2021-06-30,-19.800003
Brunei,BRN,2021-07-31,-16.900003
Brunei,BRN,2021-08-31,-123.6
Brunei,BRN,2021-09-30,-222.5
Brunei,BRN,2021-10-31,-254
Brunei,BRN,2021-11-30,-77.7
Brunei,BRN,2021-12-31,39.800003
Brunei,BRN,2022-01-31,71.9
Brunei,BRN,2022-02-28,69.200005
Brunei,BRN,2022-03-31,186.70001
Brunei,BRN,2022-04-30,229.40001
Brunei,BRN,2022-05-31,260.5
Brunei,BRN,2022-06-30,340.4
Brunei,BRN,2022-07-31,373.9
Brunei,BRN,2022-08-31,424.8
Brunei,BRN,2022-09-30,443.5
Brunei,BRN,2022-10-31,482.6
Brunei,BRN,2022-11-30,510.5
Brunei,BRN,2022-12-31,512.6
Bulgaria,BGR,2020-01-05,-474.9
Bulgaria,BGR,2020-01-12,-769.8
Bulgaria,BGR,2020-01-19,-1114.5
Bulgaria,BGR,2020-01-26,-1230.2
Bulgaria,BGR,2020-02-02,-1258.5
Bulgaria,BGR,2020-02-09,-1225.4
Bulgaria,BGR,2020-02-16,-1217.7001
Bulgaria,BGR,2020-02-23,-1344.8
Bulgaria,BGR,2020-03-01,-1454.7001
Bulgaria,BGR,2020-03-08,-1694.4
Bulgaria,BGR,2020-03-15,-1878.7001
Bulgaria,BGR,2020-03-22,-2054
Bulgaria,BGR,2020-03-29,-2179.7
Bulgaria,BGR,2020-04-05,-2343
Bulgaria,BGR,2020-04-12,-2479.3
Bulgaria,BGR,2020-04-19,-2503.4001
Bulgaria,BGR,2020-04-26,-2556.7002
Bulgaria,BGR,2020-05-03,-2660.6
Bulgaria,BGR,2020-05-10,-2759.9001
Bulgaria,BGR,2020-05-17,-2624.4001
Bulgaria,BGR,2020-05-24,-2683.3
Bulgaria,BGR,2020-05-31,-2819.8
Bulgaria,BGR,2020-06-07,-2798.5
Bulgaria,BGR,2020-06-14,-2763.8
Bulgaria,BGR,2020-06-21,-2777.3
Bulgaria,BGR,2020-06-28,-2814.4001
Bulgaria,BGR,2020-07-05,-2556.3
Bulgaria,BGR,2020-07-12,-2435.8
Bulgaria,BGR,2020-07-19,-2444.7
Bulgaria,BGR,2020-07-26,-2410.8
Bulgaria,BGR,2020-08-02,-2194.7
Bulgaria,BGR,2020-08-09,-2052
Bulgaria,BGR,2020-08-16,-1917.9
Bulgaria,BGR,2020-08-23,-1823
Bulgaria,BGR,2020-08-30,-1685.7
Bulgaria,BGR,2020-09-06,-1537.3999
Bulgaria,BGR,2020-09-13,-1424.2999
Bulgaria,BGR,2020-09-20,-1370.7999
Bulgaria,BGR,2020-09-27,-1311.8999
Bulgaria,BGR,2020-10-04,-1256.5999
Bulgaria,BGR,2020-10-11,-1139.4999
Bulgaria,BGR,2020-10-18,-1023.1999
Bulgaria,BGR,2020-10-25,-686.2999
Bulgaria,BGR,2020-11-01,-22.999939
Bulgaria,BGR,2020-11-08,1128.1001
Bulgaria,BGR,2020-11-15,2969
Bulgaria,BGR,2020-11-22,5313.9
Bulgaria,BGR,2020-11-29,7966
Bulgaria,BGR,2020-12-06,10582.5
Bulgaria,BGR,2020-12-13,12777
Bulgaria,BGR,2020-12-20,14513.1
Bulgaria,BGR,2020-12-27,15419
Bulgaria,BGR,2021-01-03,16050.9
Bulgaria,BGR,2021-01-10,16119
Bulgaria,BGR,2021-01-17,16057.1
Bulgaria,BGR,2021-01-24,16077.399
Bulgaria,BGR,2021-01-31,16056.699
Bulgaria,BGR,2021-02-07,16008.399
Bulgaria,BGR,2021-02-14,16090.499
Bulgaria,BGR,2021-02-21,16312.199
Bulgaria,BGR,2021-02-28,16638.1
Bulgaria,BGR,2021-03-07,17137.2
Bulgaria,BGR,2021-03-14,17912.5
Bulgaria,BGR,2021-03-21,19125.2
Bulgaria,BGR,2021-03-28,20671.898
Bulgaria,BGR,2021-04-04,22597.2
Bulgaria,BGR,2021-04-11,24275.898
Bulgaria,BGR,2021-04-18,25963.598
Bulgaria,BGR,2021-04-25,27358.498
Bulgaria,BGR,2021-05-02,28469.197
Bulgaria,BGR,2021-05-09,29281.297
Bulgaria,BGR,2021-05-16,29826.996
Bulgaria,BGR,2021-05-23,30243.496
Bulgaria,BGR,2021-05-30,30476.596
Bulgaria,BGR,2021-06-06,30645.096
Bulgaria,BGR,2021-06-13,30804.396
Bulgaria,BGR,2021-06-20,30924.096
Bulgaria,BGR,2021-06-27,31277.596
Bulgaria,BGR,2021-07-04,31481.496
Bulgaria,BGR,2021-07-11,31706.596
